# Output from hector version 2.5.0
year,run_name,spinup,component,variable,value,units
203,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
203,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
203,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
203,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
203,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
203,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
203,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
203,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
203,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
203,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
203,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
203,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
203,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
203,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
203,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
203,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
203,rcp85,1,ocean,carbon_HL,140.5,Pg C
203,rcp85,1,ocean,carbon_IO,8419,Pg C
203,rcp85,1,ocean,carbon_LL,783.6,Pg C
203,rcp85,1,ocean,DIC_HL,2110,umol/kg
203,rcp85,1,ocean,DIC_LL,2076,umol/kg
203,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
203,rcp85,1,ocean,atm_ocean_flux,0,Pg C
203,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
203,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
203,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
203,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
203,rcp85,1,ocean,PCO2_HL,0,(undefined)
203,rcp85,1,ocean,PCO2_LL,0,(undefined)
203,rcp85,1,ocean,pH_HL,0,(undefined)
203,rcp85,1,ocean,pH_LL,0,(undefined)
203,rcp85,1,ocean,Temp_HL,2,degC
203,rcp85,1,ocean,Temp_LL,22,degC
203,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
203,rcp85,1,ocean,CO3_HL,0,(undefined)
203,rcp85,1,ocean,CO3_LL,0,(undefined)
203,rcp85,1,ocean,ocean_timesteps,1,(unitless)
203,rcp85,1,simpleNbox,atm_land_flux,-0.01938,Pg C/yr
203,rcp85,1,simpleNbox,npp,50,Pg C/yr
203,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
203,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
203,rcp85,1,simpleNbox,atmos_c,588.1,Pg C
203,rcp85,1,simpleNbox,atmos_c_residual,0.01938,Pg C
203,rcp85,1,simpleNbox,veg_c,500,Pg C
203,rcp85,1,simpleNbox,detritus_c,55.47,Pg C
203,rcp85,1,simpleNbox,soil_c,1808,Pg C
203,rcp85,1,simpleNbox,earth_c,0,Pg C
203,rcp85,1,temperature,Tgav,0,degC
203,rcp85,1,temperature,flux_mixed,0,W/m2
203,rcp85,1,temperature,flux_interior,0,W/m2
203,rcp85,1,temperature,heatflux,0,W/m2
204,rcp85,1,OH,TAU_OH,6.6,Years
204,rcp85,1,CH4,CH4,653,ppbv CH4
204,rcp85,1,ozone,O3,30,DU O3
204,rcp85,1,N2O,N2O,273,ppbv N2O
204,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
204,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
204,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
204,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
204,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
204,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
204,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
204,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
204,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
204,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
204,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
204,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
204,rcp85,1,ocean,carbon_HL,140.5,Pg C
204,rcp85,1,ocean,carbon_IO,8419,Pg C
204,rcp85,1,ocean,carbon_LL,783.6,Pg C
204,rcp85,1,ocean,DIC_HL,2110,umol/kg
204,rcp85,1,ocean,DIC_LL,2076,umol/kg
204,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
204,rcp85,1,ocean,atm_ocean_flux,0,Pg C
204,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
204,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
204,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
204,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
204,rcp85,1,ocean,PCO2_HL,0,(undefined)
204,rcp85,1,ocean,PCO2_LL,0,(undefined)
204,rcp85,1,ocean,pH_HL,0,(undefined)
204,rcp85,1,ocean,pH_LL,0,(undefined)
204,rcp85,1,ocean,Temp_HL,2,degC
204,rcp85,1,ocean,Temp_LL,22,degC
204,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
204,rcp85,1,ocean,CO3_HL,0,(undefined)
204,rcp85,1,ocean,CO3_LL,0,(undefined)
204,rcp85,1,ocean,ocean_timesteps,1,(unitless)
204,rcp85,1,simpleNbox,atm_land_flux,-0.019,Pg C/yr
204,rcp85,1,simpleNbox,npp,50,Pg C/yr
204,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
204,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
204,rcp85,1,simpleNbox,atmos_c,588.1,Pg C
204,rcp85,1,simpleNbox,atmos_c_residual,0.019,Pg C
204,rcp85,1,simpleNbox,veg_c,500,Pg C
204,rcp85,1,simpleNbox,detritus_c,55.47,Pg C
204,rcp85,1,simpleNbox,soil_c,1808,Pg C
204,rcp85,1,simpleNbox,earth_c,0,Pg C
204,rcp85,1,temperature,Tgav,0,degC
204,rcp85,1,temperature,flux_mixed,0,W/m2
204,rcp85,1,temperature,flux_interior,0,W/m2
204,rcp85,1,temperature,heatflux,0,W/m2
205,rcp85,1,OH,TAU_OH,6.6,Years
205,rcp85,1,CH4,CH4,653,ppbv CH4
205,rcp85,1,ozone,O3,30,DU O3
205,rcp85,1,N2O,N2O,273,ppbv N2O
205,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
205,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
205,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
205,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
205,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
205,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
205,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
205,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
205,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
205,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
205,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
205,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
205,rcp85,1,ocean,carbon_HL,140.5,Pg C
205,rcp85,1,ocean,carbon_IO,8419,Pg C
205,rcp85,1,ocean,carbon_LL,783.6,Pg C
205,rcp85,1,ocean,DIC_HL,2110,umol/kg
205,rcp85,1,ocean,DIC_LL,2076,umol/kg
205,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
205,rcp85,1,ocean,atm_ocean_flux,0,Pg C
205,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
205,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
205,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
205,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
205,rcp85,1,ocean,PCO2_HL,0,(undefined)
205,rcp85,1,ocean,PCO2_LL,0,(undefined)
205,rcp85,1,ocean,pH_HL,0,(undefined)
205,rcp85,1,ocean,pH_LL,0,(undefined)
205,rcp85,1,ocean,Temp_HL,2,degC
205,rcp85,1,ocean,Temp_LL,22,degC
205,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
205,rcp85,1,ocean,CO3_HL,0,(undefined)
205,rcp85,1,ocean,CO3_LL,0,(undefined)
205,rcp85,1,ocean,ocean_timesteps,1,(unitless)
205,rcp85,1,simpleNbox,atm_land_flux,-0.01864,Pg C/yr
205,rcp85,1,simpleNbox,npp,50,Pg C/yr
205,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
205,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
205,rcp85,1,simpleNbox,atmos_c,588.1,Pg C
205,rcp85,1,simpleNbox,atmos_c_residual,0.01864,Pg C
205,rcp85,1,simpleNbox,veg_c,500,Pg C
205,rcp85,1,simpleNbox,detritus_c,55.47,Pg C
205,rcp85,1,simpleNbox,soil_c,1808,Pg C
205,rcp85,1,simpleNbox,earth_c,0,Pg C
205,rcp85,1,temperature,Tgav,0,degC
205,rcp85,1,temperature,flux_mixed,0,W/m2
205,rcp85,1,temperature,flux_interior,0,W/m2
205,rcp85,1,temperature,heatflux,0,W/m2
206,rcp85,1,OH,TAU_OH,6.6,Years
206,rcp85,1,CH4,CH4,653,ppbv CH4
206,rcp85,1,ozone,O3,30,DU O3
206,rcp85,1,N2O,N2O,273,ppbv N2O
206,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
206,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
206,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
206,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
206,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
206,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
206,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
206,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
206,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
206,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
206,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
206,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
206,rcp85,1,ocean,carbon_HL,140.5,Pg C
206,rcp85,1,ocean,carbon_IO,8419,Pg C
206,rcp85,1,ocean,carbon_LL,783.6,Pg C
206,rcp85,1,ocean,DIC_HL,2110,umol/kg
206,rcp85,1,ocean,DIC_LL,2076,umol/kg
206,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
206,rcp85,1,ocean,atm_ocean_flux,0,Pg C
206,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
206,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
206,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
206,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
206,rcp85,1,ocean,PCO2_HL,0,(undefined)
206,rcp85,1,ocean,PCO2_LL,0,(undefined)
206,rcp85,1,ocean,pH_HL,0,(undefined)
206,rcp85,1,ocean,pH_LL,0,(undefined)
206,rcp85,1,ocean,Temp_HL,2,degC
206,rcp85,1,ocean,Temp_LL,22,degC
206,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
206,rcp85,1,ocean,CO3_HL,0,(undefined)
206,rcp85,1,ocean,CO3_LL,0,(undefined)
206,rcp85,1,ocean,ocean_timesteps,1,(unitless)
206,rcp85,1,simpleNbox,atm_land_flux,-0.01828,Pg C/yr
206,rcp85,1,simpleNbox,npp,50,Pg C/yr
206,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
206,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
206,rcp85,1,simpleNbox,atmos_c,588.1,Pg C
206,rcp85,1,simpleNbox,atmos_c_residual,0.01828,Pg C
206,rcp85,1,simpleNbox,veg_c,500,Pg C
206,rcp85,1,simpleNbox,detritus_c,55.47,Pg C
206,rcp85,1,simpleNbox,soil_c,1807,Pg C
206,rcp85,1,simpleNbox,earth_c,0,Pg C
206,rcp85,1,temperature,Tgav,0,degC
206,rcp85,1,temperature,flux_mixed,0,W/m2
206,rcp85,1,temperature,flux_interior,0,W/m2
206,rcp85,1,temperature,heatflux,0,W/m2
207,rcp85,1,OH,TAU_OH,6.6,Years
207,rcp85,1,CH4,CH4,653,ppbv CH4
207,rcp85,1,ozone,O3,30,DU O3
207,rcp85,1,N2O,N2O,273,ppbv N2O
207,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
207,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
207,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
207,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
207,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
207,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
207,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
207,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
207,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
207,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
207,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
207,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
207,rcp85,1,ocean,carbon_HL,140.5,Pg C
207,rcp85,1,ocean,carbon_IO,8419,Pg C
207,rcp85,1,ocean,carbon_LL,783.6,Pg C
207,rcp85,1,ocean,DIC_HL,2110,umol/kg
207,rcp85,1,ocean,DIC_LL,2076,umol/kg
207,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
207,rcp85,1,ocean,atm_ocean_flux,0,Pg C
207,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
207,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
207,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
207,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
207,rcp85,1,ocean,PCO2_HL,0,(undefined)
207,rcp85,1,ocean,PCO2_LL,0,(undefined)
207,rcp85,1,ocean,pH_HL,0,(undefined)
207,rcp85,1,ocean,pH_LL,0,(undefined)
207,rcp85,1,ocean,Temp_HL,2,degC
207,rcp85,1,ocean,Temp_LL,22,degC
207,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
207,rcp85,1,ocean,CO3_HL,0,(undefined)
207,rcp85,1,ocean,CO3_LL,0,(undefined)
207,rcp85,1,ocean,ocean_timesteps,1,(unitless)
207,rcp85,1,simpleNbox,atm_land_flux,-0.01792,Pg C/yr
207,rcp85,1,simpleNbox,npp,50,Pg C/yr
207,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
207,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
207,rcp85,1,simpleNbox,atmos_c,588.1,Pg C
207,rcp85,1,simpleNbox,atmos_c_residual,0.01792,Pg C
207,rcp85,1,simpleNbox,veg_c,500,Pg C
207,rcp85,1,simpleNbox,detritus_c,55.47,Pg C
207,rcp85,1,simpleNbox,soil_c,1807,Pg C
207,rcp85,1,simpleNbox,earth_c,0,Pg C
207,rcp85,1,temperature,Tgav,0,degC
207,rcp85,1,temperature,flux_mixed,0,W/m2
207,rcp85,1,temperature,flux_interior,0,W/m2
207,rcp85,1,temperature,heatflux,0,W/m2
208,rcp85,1,OH,TAU_OH,6.6,Years
208,rcp85,1,CH4,CH4,653,ppbv CH4
208,rcp85,1,ozone,O3,30,DU O3
208,rcp85,1,N2O,N2O,273,ppbv N2O
208,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
208,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
208,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
208,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
208,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
208,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
208,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
208,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
208,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
208,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
208,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
208,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
208,rcp85,1,ocean,carbon_HL,140.5,Pg C
208,rcp85,1,ocean,carbon_IO,8419,Pg C
208,rcp85,1,ocean,carbon_LL,783.6,Pg C
208,rcp85,1,ocean,DIC_HL,2110,umol/kg
208,rcp85,1,ocean,DIC_LL,2076,umol/kg
208,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
208,rcp85,1,ocean,atm_ocean_flux,0,Pg C
208,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
208,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
208,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
208,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
208,rcp85,1,ocean,PCO2_HL,0,(undefined)
208,rcp85,1,ocean,PCO2_LL,0,(undefined)
208,rcp85,1,ocean,pH_HL,0,(undefined)
208,rcp85,1,ocean,pH_LL,0,(undefined)
208,rcp85,1,ocean,Temp_HL,2,degC
208,rcp85,1,ocean,Temp_LL,22,degC
208,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
208,rcp85,1,ocean,CO3_HL,0,(undefined)
208,rcp85,1,ocean,CO3_LL,0,(undefined)
208,rcp85,1,ocean,ocean_timesteps,1,(unitless)
208,rcp85,1,simpleNbox,atm_land_flux,-0.01758,Pg C/yr
208,rcp85,1,simpleNbox,npp,50,Pg C/yr
208,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
208,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
208,rcp85,1,simpleNbox,atmos_c,588.1,Pg C
208,rcp85,1,simpleNbox,atmos_c_residual,0.01758,Pg C
208,rcp85,1,simpleNbox,veg_c,500,Pg C
208,rcp85,1,simpleNbox,detritus_c,55.47,Pg C
208,rcp85,1,simpleNbox,soil_c,1807,Pg C
208,rcp85,1,simpleNbox,earth_c,0,Pg C
208,rcp85,1,temperature,Tgav,0,degC
208,rcp85,1,temperature,flux_mixed,0,W/m2
208,rcp85,1,temperature,flux_interior,0,W/m2
208,rcp85,1,temperature,heatflux,0,W/m2
209,rcp85,1,OH,TAU_OH,6.6,Years
209,rcp85,1,CH4,CH4,653,ppbv CH4
209,rcp85,1,ozone,O3,30,DU O3
209,rcp85,1,N2O,N2O,273,ppbv N2O
209,rcp85,1,CF4_halocarbon,hc_concentration,35,pptv
209,rcp85,1,C2F6_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC23_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC32_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC4310_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC125_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC134a_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC143a_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC227ea_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HFC245fa_halocarbon,hc_concentration,0,pptv
209,rcp85,1,SF6_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CFC11_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CFC12_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CFC113_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CFC114_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CFC115_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CCl4_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CH3CCl3_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HCFC22_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HCFC141b_halocarbon,hc_concentration,0,pptv
209,rcp85,1,HCFC142b_halocarbon,hc_concentration,0,pptv
209,rcp85,1,halon1211_halocarbon,hc_concentration,0,pptv
209,rcp85,1,halon1301_halocarbon,hc_concentration,0,pptv
209,rcp85,1,halon2402_halocarbon,hc_concentration,0,pptv
209,rcp85,1,CH3Br_halocarbon,hc_concentration,5.8,pptv
209,rcp85,1,CH3Cl_halocarbon,hc_concentration,504,pptv
209,rcp85,1,ocean,atm_ocean_flux_HL,1,Pg C/yr
209,rcp85,1,ocean,atm_ocean_flux_LL,-1,Pg C/yr
209,rcp85,1,ocean,carbon_DO,2.599e+04,Pg C
209,rcp85,1,ocean,carbon_HL,140.5,Pg C
209,rcp85,1,ocean,carbon_IO,8419,Pg C
209,rcp85,1,ocean,carbon_LL,783.6,Pg C
209,rcp85,1,ocean,DIC_HL,2110,umol/kg
209,rcp85,1,ocean,DIC_LL,2076,umol/kg
209,rcp85,1,ocean,HL_DO_Cflux,99.36,Pg C/yr
209,rcp85,1,ocean,atm_ocean_flux,0,Pg C
209,rcp85,1,ocean,OmegaAr_HL,0,(undefined)
209,rcp85,1,ocean,OmegaAr_LL,0,(undefined)
209,rcp85,1,ocean,OmegaCa_HL,0,(undefined)
209,rcp85,1,ocean,OmegaCa_LL,0,(undefined)
209,rcp85,1,ocean,PCO2_HL,0,(undefined)
209,rcp85,1,ocean,PCO2_LL,0,(undefined)
209,rcp85,1,ocean,pH_HL,0,(undefined)
209,rcp85,1,ocean,pH_LL,0,(undefined)
209,rcp85,1,ocean,Temp_HL,2,degC
209,rcp85,1,ocean,Temp_LL,22,degC
209,rcp85,1,ocean,ocean_c,3.533e+04,Pg C
209,rcp85,1,ocean,CO3_HL,0,(undefined)
209,rcp85,1,ocean,CO3_LL,0,(undefined)
209,rcp85,1,ocean,ocean_timesteps,1,(unitless)
209,rcp85,1,simpleNbox,atm_land_flux,-0.01724,Pg C/yr
209,rcp85,1,simpleNbox,npp,50,Pg C/yr
209,rcp85,1,simpleNbox,rh,50.02,Pg C/yr
209,rcp85,1,simpleNbox,Ca,276.1,ppmv CO2
